id_transacao;data_transacao;cpf_aluno;nome_aluno;plano_adquirido;cep_cobranca;valor_brl
TX-51149;2024-01-10;104.478.985-90;Aluno_Tech_406;Premium;20031050;99,90
TX-51150;14/07/2024;03404384288;Aluno_Tech_298;Básico;60060440;49,90
TX-51151;2024-05-31;688.276.970-20;Aluno_Tech_1964;Básico;50010000;49,90
TX-51152;28/01/2024;76607283268;Aluno_Tech_458;Básico;50010000;49,90
TX-51153;03/01/2024;76626235990;Aluno_Tech_2589;Premium;60060440;99,90
TX-51154;2024-05-12;324.491.342-39;Aluno_Tech_1263;Básico;30140071;49,90
TX-51155;30/07/2024;29901557917;Aluno_Tech_1133;Básico;60060440;49,90
TX-51156;2024-12-06;633.283.896-52;Aluno_Tech_2239;Premium;04538133;99,90
TX-51157;02/06/2024;966.563.370-82;Aluno_Tech_2132;Premium;70040010;99,90
TX-51158;04/08/2024;376.297.454-35;Aluno_Tech_1771;Premium;30140071;99,90
TX-51159;11/07/2024;721.742.922-62;Aluno_Tech_2811;Básico;20031050;49,90
TX-51160;2024-10-24;46753612777;Aluno_Tech_1274;Premium;60060440;99,90
TX-51161;2024-09-15;361.530.515-96;Aluno_Tech_168;Básico;01001000;49,90
TX-51162;01/04/2024;382.997.376-48;Aluno_Tech_22;Anual;20031050;899,00
TX-51163;2024-08-11;193.500.115-90;Aluno_Tech_2853;;60060440;49,90
TX-51164;2024-10-10;94134909619;Aluno_Tech_2653;Premium;50010000;99,90
TX-51165;2024-07-01;875.207.020-49;Aluno_Tech_2156;Básico;50010000;49,90
TX-51166;2024-10-18;852.282.305-72;Aluno_Tech_1665;Básico;80010010;49,90
TX-51167;2024-08-21;342.160.733-87;Aluno_Tech_41;Premium;60060440;99,90
TX-51168;2024-11-08;299.115.490-03;Aluno_Tech_2949;Básico;01001000;49,90
TX-51169;2024-08-06;001.701.277-53;Aluno_Tech_309;Básico;80010010;49,90
TX-51170;2024-07-15;424.462.632-83;Aluno_Tech_1718;Anual;80010010;899,00
TX-51171;2024-01-27;536.822.239-40;Aluno_Tech_461;Premium;60060440;99,90
TX-51172;10/04/2024;612.286.852-31;Aluno_Tech_556;Anual;50010000;899,00
TX-51173;2024-06-27;50238502260;Aluno_Tech_2192;Básico;60060440;49,90
TX-51174;29/03/2024;760.564.204-00;Aluno_Tech_1990;;80010010;49,90
TX-51175;2024-03-23;690.871.672-45;Aluno_Tech_2342;Premium;80010010;99,90
TX-51176;02/10/2024;376.836.759-20;Aluno_Tech_2707;;30140071;99,90
TX-51177;2024-05-31;765.728.941-42;Aluno_Tech_1259;Básico;60060440;49,90
TX-51178;2024-11-17;57937639296;Aluno_Tech_1251;Premium;70040010;99,90
TX-51179;2024-04-10;890.972.832-99;Aluno_Tech_1027;Básico;50010000;49,90
TX-51180;19/04/2024;202.590.947-06;Aluno_Tech_446;Básico;60060440;49,90
TX-51181;2024-11-25;741.218.209-91;Aluno_Tech_929;Básico;04538133;49,90
TX-51182;16/03/2024;614.982.824-74;Aluno_Tech_963;Premium;60060440;99,90
TX-51183;22/10/2024;35872717474;Aluno_Tech_2323;Premium;50010000;99,90
TX-51184;2024-12-09;93784679030;Aluno_Tech_2265;Premium;70040010;99,90
TX-51185;2024-10-09;52110392460;Aluno_Tech_573;Premium;69010000;99,90
TX-51186;20/06/2024;389.173.690-81;Aluno_Tech_2966;Básico;50010000;49,90
TX-51187;19/03/2024;927.589.551-13;Aluno_Tech_1101;Básico;50010000;49,90
TX-51188;17/11/2024;711.116.152-17;Aluno_Tech_133;Básico;01001000;49,90
TX-51189;25/05/2024;94968436467;Aluno_Tech_1549;Anual;70040010;899,00
TX-51190;2024-10-13;684.302.116-67;Aluno_Tech_2084;Básico;01001000;49,90
TX-51191;06/10/2024;517.774.127-30;Aluno_Tech_2039;Básico;50010000;49,90
TX-51192;2024-07-04;155.416.431-12;Aluno_Tech_1426;Premium;50010000;99,90
TX-51193;09/08/2024;392.207.151-12;Aluno_Tech_1483;Premium;69010000;99,90
TX-51194;09/11/2024;54496475901;Aluno_Tech_521;Básico;80010010;49,90
TX-51195;2024-10-22;263.748.453-58;Aluno_Tech_1480;Premium;20031050;99,90
TX-51196;18/06/2024;527.758.446-34;Aluno_Tech_1700;Básico;69010000;49,90
TX-51197;2024-06-25;916.498.373-05;Aluno_Tech_1060;Premium;69010000;99,90
TX-51198;2024-10-24;084.639.756-07;Aluno_Tech_2152;Básico;69010000;49,90
TX-51199;2024-12-03;05422162641;Aluno_Tech_2211;Básico;90010150;49,90
TX-51200;2024-06-10;010.415.914-62;Aluno_Tech_1190;Básico;01001000;49,90
TX-51201;2024-12-22;889.778.280-90;Aluno_Tech_758;Premium;20031050;99,90
TX-51202;2024-02-11;073.087.156-80;Aluno_Tech_2426;Premium;90010150;99,90
TX-51203;2024-05-06;837.530.768-80;Aluno_Tech_2408;Básico;90010150;49,90
TX-51204;2024-01-19;51588070514;Aluno_Tech_2304;Básico;20031050;49,90
TX-51205;25/08/2024;828.967.136-97;Aluno_Tech_2850;Premium;90010150;99,90
TX-51206;20/04/2024;43006848632;Aluno_Tech_321;Premium;04538133;99,90
TX-51207;09/06/2024;00225579464;Aluno_Tech_417;Premium;69010000;99,90
TX-51208;24/05/2024;208.934.868-25;Aluno_Tech_1971;Básico;50010000;49,90
TX-51209;17/02/2024;53672946699;Aluno_Tech_305;Básico;04538133;49,90
TX-51210;28/04/2024;996.872.258-82;Aluno_Tech_1867;Básico;69010000;49,90
TX-51211;09/12/2024;712.705.877-65;Aluno_Tech_1396;Básico;70040010;49,90
TX-51212;06/06/2024;894.896.340-69;Aluno_Tech_1643;Premium;60060440;99,90
TX-51213;2024-03-31;405.800.851-20;Aluno_Tech_640;Básico;70040010;49,90
TX-51214;03/05/2024;533.998.242-46;Aluno_Tech_2865;Básico;60060440;49,90
TX-51215;2024-08-06;660.598.678-47;Aluno_Tech_1886;Básico;01001000;49,90
TX-51216;2024-02-24;439.044.890-03;Aluno_Tech_2457;Básico;04538133;49,90
TX-51217;2024-09-10;401.348.087-54;Aluno_Tech_1818;Básico;01001000;49,90
TX-51218;25/12/2024;94884882636;Aluno_Tech_1468;Premium;69010000;99,90
TX-51219;2024-11-20;523.112.327-70;Aluno_Tech_2005;Premium;20031050;99,90
TX-51220;06/07/2024;896.987.036-91;Aluno_Tech_2980;Básico;90010150;49,90
TX-51221;2024-05-23;596.905.150-04;Aluno_Tech_1328;Anual;60060440;899,00
TX-51222;25/04/2024;804.450.928-31;Aluno_Tech_2257;Básico;80010010;49,90
TX-51223;2024-12-31;358.512.538-78;Aluno_Tech_1475;Básico;90010150;49,90
TX-51224;2024-09-26;95786069400;Aluno_Tech_1416;Premium;50010000;99,90
TX-51225;31/03/2024;34862985777;Aluno_Tech_1852;Premium;70040010;99,90
TX-51226;20/05/2024;46156262407;Aluno_Tech_1341;Básico;20031050;49,90
TX-51227;2024-03-05;90847007677;Aluno_Tech_128;Premium;20031050;99,90
TX-51228;2024-01-10;789.431.910-49;Aluno_Tech_1589;Básico;20031050;49,90
TX-51229;2024-09-28;619.971.659-02;Aluno_Tech_2876;Básico;60060440;49,90
TX-51230;23/09/2024;48193466799;Aluno_Tech_455;Básico;50010000;49,90
TX-51231;31/07/2024;64930853656;Aluno_Tech_530;Premium;80010010;99,90
TX-51232;29/01/2024;95977216866;Aluno_Tech_2093;Básico;04538133;49,90
TX-51233;17/09/2024;39979849134;Aluno_Tech_2631;Básico;90010150;49,90
TX-51234;2024-03-07;975.585.566-19;Aluno_Tech_557;Premium;01001000;99,90
TX-51235;29/09/2024;466.661.707-84;Aluno_Tech_1496;Básico;70040010;49,90
TX-51236;2024-08-03;529.912.419-85;Aluno_Tech_66;Básico;50010000;49,90
TX-51237;21/03/2024;570.820.048-00;Aluno_Tech_1961;Básico;69010000;49,90
TX-51238;03/12/2024;99076769931;Aluno_Tech_895;Premium;69010000;99,90
TX-51239;2024-04-06;60414545672;Aluno_Tech_1044;Básico;90010150;49,90
TX-51240;30/05/2024;159.416.516-51;Aluno_Tech_776;Premium;04538133;99,90
TX-51241;28/04/2024;217.073.033-80;Aluno_Tech_903;Básico;60060440;49,90
TX-51242;11/07/2024;051.956.756-00;Aluno_Tech_2777;Anual;30140071;899,00
TX-51243;18/03/2024;723.461.762-06;Aluno_Tech_2492;Premium;69010000;99,90
TX-51244;2024-12-24;536.170.617-53;Aluno_Tech_1131;Básico;30140071;49,90
TX-51245;2024-12-26;067.693.332-79;Aluno_Tech_2476;Básico;50010000;49,90
TX-51246;2024-07-02;799.623.569-46;Aluno_Tech_2549;Premium;60060440;99,90
TX-51247;29/04/2024;490.581.477-46;Aluno_Tech_152;Anual;50010000;899,00
TX-51248;15/04/2024;855.759.940-40;Aluno_Tech_2796;Básico;;49,90
TX-51249;2024-05-02;64309544983;Aluno_Tech_1907;Básico;04538133;49,90
TX-51250;2024-11-21;786.305.050-28;Aluno_Tech_982;Básico;01001000;49,90
TX-51251;26/04/2024;189.239.231-33;Aluno_Tech_1041;Básico;70040010;49,90
TX-51252;2024-12-22;275.326.973-47;Aluno_Tech_315;Básico;01001000;49,90
TX-51253;2024-08-18;416.365.604-90;Aluno_Tech_2167;Básico;30140071;49,90
TX-51254;2024-04-07;539.354.358-19;Aluno_Tech_1637;Básico;;49,90
TX-51255;24/10/2024;013.824.127-97;Aluno_Tech_1318;Básico;80010010;49,90
TX-51256;2024-01-04;394.535.461-78;Aluno_Tech_1584;Básico;80010010;49,90
TX-51257;2024-07-01;27120539744;Aluno_Tech_1909;Premium;80010010;99,90
TX-51258;2024-05-26;325.012.495-85;Aluno_Tech_741;Anual;;899,00
TX-51259;2024-03-21;19442589229;Aluno_Tech_2147;Básico;20031050;49,90
TX-51260;2024-03-18;561.844.421-63;Aluno_Tech_1781;Premium;80010010;99,90
TX-51261;2024-04-12;902.294.131-02;Aluno_Tech_81;Anual;69010000;899,00
TX-51262;02/09/2024;265.016.731-94;Aluno_Tech_1032;Premium;80010010;99,90
TX-51263;09/03/2024;618.892.414-66;Aluno_Tech_322;Básico;50010000;49,90
TX-51264;10/02/2024;513.534.655-43;Aluno_Tech_398;Básico;69010000;49,90
TX-51265;2024-06-02;527.284.539-00;Aluno_Tech_2453;Premium;30140071;99,90
TX-51266;14/02/2024;745.731.441-53;Aluno_Tech_1155;Básico;50010000;49,90
TX-51267;18/08/2024;756.618.443-10;Aluno_Tech_997;Básico;30140071;49,90
TX-51268;29/06/2024;911.416.009-94;Aluno_Tech_2362;Premium;04538133;99,90
TX-51269;12/07/2024;47439742915;Aluno_Tech_1572;Premium;90010150;99,90
TX-51270;2024-12-16;83933529085;Aluno_Tech_124;Básico;90010150;49,90
TX-51271;2024-02-13;19143907091;Aluno_Tech_2880;Básico;50010000;49,90
TX-51272;2024-09-17;619.971.659-02;Aluno_Tech_2876;Anual;30140071;899,00
TX-51273;17/08/2024;145.211.823-05;Aluno_Tech_1290;Básico;30140071;49,90
TX-51274;2024-05-28;99604387839;Aluno_Tech_1293;Básico;69010000;49,90
TX-51275;15/01/2024;260.869.822-01;Aluno_Tech_1432;Básico;20031050;49,90
TX-51276;15/09/2024;249.384.308-86;Aluno_Tech_885;Básico;60060440;49,90
TX-51277;2024-10-24;86323979152;Aluno_Tech_1724;Básico;69010000;49,90
TX-51278;13/11/2024;155.216.674-07;Aluno_Tech_418;Básico;80010010;49,90
TX-51279;29/05/2024;051.102.125-97;Aluno_Tech_2396;Básico;60060440;49,90
TX-51280;2024-11-26;44883842509;Aluno_Tech_2060;Premium;01001000;99,90
TX-51281;10/12/2024;451.676.706-67;Aluno_Tech_2846;Básico;70040010;49,90
TX-51282;2024-07-22;348.434.437-78;Aluno_Tech_216;Premium;20031050;99,90
TX-51283;2024-11-16;975.679.228-00;Aluno_Tech_859;Anual;60060440;899,00
TX-51284;11/11/2024;201.166.918-91;Aluno_Tech_970;Premium;80010010;99,90
TX-51285;2024-09-25;186.706.632-79;Aluno_Tech_2519;Básico;30140071;49,90
TX-51286;2024-01-06;036.468.719-38;Aluno_Tech_1772;;50010000;99,90
TX-51287;05/09/2024;68784991275;Aluno_Tech_206;Premium;50010000;99,90
TX-51288;07/03/2024;120.072.024-50;Aluno_Tech_1695;Premium;70040010;99,90
TX-51289;2024-03-26;524.377.294-10;Aluno_Tech_993;Básico;80010010;49,90
TX-51290;07/07/2024;369.957.773-28;Aluno_Tech_49;Básico;90010150;49,90
TX-51291;18/12/2024;32432983939;Aluno_Tech_1012;Básico;70040010;49,90
TX-51292;20/05/2024;321.234.764-39;Aluno_Tech_779;;70040010;49,90
TX-51293;2024-06-26;93141818630;Aluno_Tech_1016;Básico;04538133;49,90
TX-51294;2024-08-24;256.504.607-36;Aluno_Tech_2779;Básico;90010150;49,90
TX-51295;19/05/2024;20125608306;Aluno_Tech_1911;Básico;20031050;49,90
TX-51296;01/11/2024;53161177606;Aluno_Tech_1433;Básico;90010150;49,90
TX-51297;2024-09-15;221.690.696-40;Aluno_Tech_2411;Anual;60060440;899,00
TX-51298;2024-12-24;81889073750;Aluno_Tech_2673;Básico;70040010;49,90
TX-51299;31/12/2024;03324260507;Aluno_Tech_1625;Básico;50010000;49,90
TX-51300;2024-06-01;566.948.993-43;Aluno_Tech_2776;Básico;01001000;49,90
TX-51301;19/12/2024;816.733.746-46;Aluno_Tech_2939;Básico;90010150;49,90
TX-51302;2024-07-29;713.752.988-79;Aluno_Tech_1910;Básico;30140071;49,90
TX-51303;22/04/2024;27371586999;Aluno_Tech_852;Básico;30140071;49,90
TX-51304;02/11/2024;028.413.908-45;Aluno_Tech_1134;Premium;69010000;99,90
TX-51305;17/01/2024;760.644.134-09;Aluno_Tech_783;Premium;80010010;99,90
TX-51306;2024-10-16;318.062.007-24;Aluno_Tech_2917;Premium;80010010;99,90
TX-51307;12/08/2024;836.091.498-25;Aluno_Tech_1238;Básico;01001000;49,90
TX-51308;2024-06-21;77809733958;Aluno_Tech_601;Básico;69010000;49,90
TX-51309;2024-10-06;014.473.404-42;Aluno_Tech_1596;Básico;60060440;49,90
TX-51310;30/01/2024;923.747.407-57;Aluno_Tech_108;Premium;20031050;99,90
TX-51311;2024-09-10;652.444.544-98;Aluno_Tech_2012;Premium;69010000;99,90
TX-51312;2024-10-28;473.601.579-94;Aluno_Tech_2881;Premium;04538133;99,90
TX-51313;17/04/2024;369.294.455-17;Aluno_Tech_1252;Anual;04538133;899,00
TX-51314;11/04/2024;000.307.562-19;Aluno_Tech_329;Premium;90010150;99,90
TX-51315;26/06/2024;335.421.689-12;Aluno_Tech_405;Premium;70040010;99,90
TX-51316;2024-04-20;436.713.695-74;Aluno_Tech_110;Premium;20031050;99,90
TX-51317;2024-11-17;67990069695;Aluno_Tech_2076;Anual;04538133;899,00
TX-51318;06/01/2024;899.375.679-12;Aluno_Tech_284;;69010000;99,90
TX-51319;18/05/2024;698.416.612-84;Aluno_Tech_1952;Premium;01001000;99,90
TX-51320;2024-10-17;951.715.239-67;Aluno_Tech_1915;Premium;20031050;99,90
TX-51321;08/08/2024;848.197.374-22;Aluno_Tech_1453;Premium;70040010;99,90
TX-51322;2024-09-27;436.172.131-97;Aluno_Tech_1070;Anual;04538133;899,00
TX-51323;2024-11-06;804.851.420-66;Aluno_Tech_2946;Básico;01001000;49,90
TX-51324;10/02/2024;81442944404;Aluno_Tech_652;Premium;60060440;99,90
TX-51325;27/01/2024;608.805.017-90;Aluno_Tech_1148;Premium;70040010;99,90
TX-51326;07/11/2024;622.728.476-92;Aluno_Tech_1083;Anual;80010010;899,00
TX-51327;2024-01-16;30644212128;Aluno_Tech_1108;Básico;50010000;49,90
TX-51328;2024-04-20;54119986705;Aluno_Tech_153;Básico;90010150;49,90
TX-51329;2024-10-28;199.537.660-45;Aluno_Tech_1456;Anual;01001000;899,00
TX-51330;2024-05-10;497.852.491-15;Aluno_Tech_1641;Premium;90010150;99,90
TX-51331;22/04/2024;902.983.104-90;Aluno_Tech_2105;Básico;70040010;49,90
TX-51332;2024-10-28;25957244600;Aluno_Tech_1201;Premium;;99,90
TX-51333;05/09/2024;328.162.910-57;Aluno_Tech_2953;Básico;50010000;49,90
TX-51334;2024-12-25;23242348079;Aluno_Tech_2804;Premium;01001000;99,90
TX-51335;2024-12-19;105.276.981-05;Aluno_Tech_1883;Básico;69010000;49,90
TX-51336;2024-03-12;870.715.238-86;Aluno_Tech_1864;Premium;69010000;99,90
TX-51337;26/03/2024;930.361.498-48;Aluno_Tech_883;Básico;69010000;49,90
TX-51338;2024-02-17;378.811.938-16;Aluno_Tech_2992;Básico;50010000;49,90
TX-51339;2024-11-20;711.713.219-10;Aluno_Tech_2766;Premium;70040010;99,90
TX-51340;10/02/2024;13936967830;Aluno_Tech_2158;Básico;69010000;49,90
TX-51341;2024-07-18;01576764710;Aluno_Tech_1257;Básico;;49,90
TX-51342;2024-11-06;873.397.855-74;Aluno_Tech_1210;Básico;69010000;49,90
TX-51343;02/06/2024;449.972.787-18;Aluno_Tech_99;Básico;30140071;49,90
TX-51344;04/08/2024;680.119.236-17;Aluno_Tech_1758;Premium;04538133;99,90
TX-51345;25/12/2024;133.610.944-02;Aluno_Tech_2493;Básico;50010000;49,90
TX-51346;22/01/2024;662.462.873-10;Aluno_Tech_245;Básico;04538133;49,90
TX-51347;2024-09-14;92519254610;Aluno_Tech_158;Premium;;99,90
TX-51348;04/03/2024;328.708.317-14;Aluno_Tech_53;Premium;01001000;99,90
TX-51349;24/06/2024;587.905.224-94;Aluno_Tech_2606;Básico;;49,90
TX-51350;2024-11-26;190.113.484-94;Aluno_Tech_2731;Básico;90010150;49,90
TX-51351;2024-02-11;561.844.421-63;Aluno_Tech_1781;Premium;04538133;99,90
TX-51352;2024-12-23;868.793.741-58;Aluno_Tech_374;Básico;60060440;49,90
TX-51353;21/03/2024;172.173.373-64;Aluno_Tech_1902;Anual;90010150;899,00
TX-51354;2024-01-24;74175955887;Aluno_Tech_1324;Básico;04538133;49,90
TX-51355;30/04/2024;669.784.801-42;Aluno_Tech_13;Básico;70040010;49,90
TX-51356;2024-03-05;098.180.635-03;Aluno_Tech_489;Premium;04538133;99,90
TX-51357;2024-10-20;25478077429;Aluno_Tech_529;Anual;04538133;899,00
TX-51358;2024-06-02;662.462.873-10;Aluno_Tech_245;Básico;04538133;49,90
TX-51359;2024-05-03;164.840.858-38;Aluno_Tech_451;Anual;01001000;899,00
TX-51360;2024-04-21;000.152.911-03;Aluno_Tech_1779;Básico;60060440;49,90
TX-51361;04/05/2024;14764278952;Aluno_Tech_2420;Anual;69010000;899,00
TX-51362;2024-11-27;69995167905;Aluno_Tech_1756;Básico;04538133;49,90
TX-51363;2024-01-21;328.632.666-67;Aluno_Tech_840;Básico;60060440;49,90
TX-51364;13/02/2024;740.657.955-16;Aluno_Tech_2062;Básico;50010000;49,90
TX-51365;25/04/2024;63304117601;Aluno_Tech_2977;Anual;80010010;899,00
TX-51366;20/12/2024;172.444.723-82;Aluno_Tech_1239;Anual;50010000;899,00
TX-51367;16/04/2024;55344902174;Aluno_Tech_1411;Premium;30140071;99,90
TX-51368;29/02/2024;63890219926;Aluno_Tech_1649;Premium;30140071;99,90
TX-51369;15/03/2024;505.871.469-82;Aluno_Tech_1858;Anual;20031050;899,00
TX-51370;2024-11-28;627.570.596-53;Aluno_Tech_182;Premium;;99,90
TX-51371;2024-07-31;422.758.548-19;Aluno_Tech_1887;Anual;01001000;899,00
TX-51372;12/10/2024;444.392.840-51;Aluno_Tech_921;Premium;01001000;99,90
TX-51373;12/02/2024;011.845.826-45;Aluno_Tech_1009;Premium;70040010;99,90
TX-51374;15/02/2024;442.094.940-62;Aluno_Tech_650;Básico;60060440;49,90
TX-51375;01/07/2024;686.334.141-71;Aluno_Tech_989;Premium;20031050;99,90
TX-51376;2024-05-29;459.576.403-01;Aluno_Tech_1331;Básico;80010010;49,90
TX-51377;2024-01-24;33711895468;Aluno_Tech_1049;Básico;69010000;49,90
TX-51378;28/04/2024;823.546.951-01;Aluno_Tech_2026;Básico;20031050;49,90
TX-51379;28/01/2024;00215632176;Aluno_Tech_1151;Premium;70040010;99,90
TX-51380;14/04/2024;808.172.628-49;Aluno_Tech_2532;Básico;20031050;49,90
TX-51381;08/10/2024;913.303.033-26;Aluno_Tech_2195;Anual;50010000;899,00
TX-51382;20/12/2024;042.276.346-28;Aluno_Tech_2382;Básico;30140071;49,90
TX-51383;21/01/2024;623.899.499-16;Aluno_Tech_1954;Básico;90010150;49,90
TX-51384;2024-07-08;29179265111;Aluno_Tech_2952;Premium;01001000;99,90
TX-51385;2024-10-11;844.823.733-11;Aluno_Tech_2205;Básico;90010150;49,90
TX-51386;2024-06-25;08475283594;Aluno_Tech_2785;Básico;50010000;49,90
TX-51387;03/12/2024;65807412010;Aluno_Tech_861;Básico;04538133;49,90
TX-51388;12/08/2024;839.762.053-20;Aluno_Tech_1839;Básico;69010000;49,90
TX-51389;23/07/2024;200.894.346-17;Aluno_Tech_847;Básico;70040010;49,90
TX-51390;10/10/2024;923.747.407-57;Aluno_Tech_108;Anual;70040010;899,00
TX-51391;2024-08-11;51213756545;Aluno_Tech_2183;;80010010;99,90
TX-51392;2024-04-14;65610143837;Aluno_Tech_283;Premium;;99,90
TX-51393;04/07/2024;335.895.138-37;Aluno_Tech_1875;Básico;30140071;49,90
TX-51394;2024-04-28;092.024.286-38;Aluno_Tech_480;Premium;60060440;99,90
TX-51395;31/07/2024;61363852795;Aluno_Tech_1846;Básico;60060440;49,90
TX-51396;2024-08-22;42653793202;Aluno_Tech_2879;Premium;69010000;99,90
TX-51397;03/07/2024;504.962.732-05;Aluno_Tech_2111;Básico;01001000;49,90
TX-51398;19/10/2024;972.360.244-06;Aluno_Tech_2424;Premium;60060440;99,90
TX-51399;23/12/2024;92738740294;Aluno_Tech_1930;Básico;01001000;49,90
TX-51400;03/12/2024;592.555.625-92;Aluno_Tech_199;Premium;04538133;99,90
TX-51401;2024-01-21;373.792.749-96;Aluno_Tech_1546;Básico;01001000;49,90
TX-51402;2024-01-11;754.853.465-53;Aluno_Tech_2180;Básico;60060440;49,90
TX-51403;29/03/2024;179.899.488-77;Aluno_Tech_2775;Premium;50010000;99,90
TX-51404;18/12/2024;586.179.327-16;Aluno_Tech_364;Premium;30140071;99,90
TX-51405;2024-02-05;157.173.203-96;Aluno_Tech_673;Premium;60060440;99,90
TX-51406;2024-09-14;74556114047;Aluno_Tech_1811;Premium;69010000;99,90
TX-51407;2024-10-27;474.517.123-46;Aluno_Tech_115;Premium;30140071;99,90
TX-51408;2024-05-17;648.422.940-60;Aluno_Tech_445;Básico;50010000;49,90
TX-51409;28/01/2024;296.914.336-48;Aluno_Tech_2290;Anual;;899,00
TX-51410;2024-12-18;25957244600;Aluno_Tech_1201;Básico;01001000;49,90
TX-51411;10/08/2024;754.330.365-53;Aluno_Tech_42;Premium;50010000;99,90
TX-51412;2024-12-18;82325539873;Aluno_Tech_1905;Básico;70040010;49,90
TX-51413;2024-11-23;345.337.220-40;Aluno_Tech_1701;Premium;20031050;99,90
TX-51414;2024-07-28;65596309940;Aluno_Tech_910;Premium;90010150;99,90
TX-51415;05/06/2024;783.391.878-48;Aluno_Tech_231;Premium;70040010;99,90
TX-51416;2024-12-08;332.227.393-82;Aluno_Tech_2139;Básico;30140071;49,90
TX-51417;2024-06-30;703.029.301-08;Aluno_Tech_2914;Premium;70040010;99,90
TX-51418;23/11/2024;210.781.871-18;Aluno_Tech_2722;Básico;69010000;49,90
TX-51419;2024-04-20;668.433.567-61;Aluno_Tech_1043;Básico;04538133;49,90
TX-51420;20/06/2024;153.044.500-00;Aluno_Tech_2957;Premium;01001000;99,90
TX-51421;12/07/2024;21293289620;Aluno_Tech_1447;Básico;60060440;49,90
TX-51422;19/03/2024;65423567700;Aluno_Tech_1110;Básico;30140071;49,90
TX-51423;22/07/2024;27553942340;Aluno_Tech_505;Básico;01001000;49,90
TX-51424;15/07/2024;256.471.855-84;Aluno_Tech_2818;Premium;80010010;99,90
TX-51425;17/08/2024;805.292.407-34;Aluno_Tech_925;Básico;04538133;49,90
TX-51426;23/04/2024;085.016.579-21;Aluno_Tech_703;Premium;70040010;99,90
TX-51427;14/11/2024;46430394263;Aluno_Tech_1382;Premium;60060440;99,90
TX-51428;14/11/2024;841.356.948-61;Aluno_Tech_2655;Básico;01001000;49,90
TX-51429;16/09/2024;179.138.601-62;Aluno_Tech_2765;Básico;50010000;49,90
TX-51430;2024-05-16;620.443.973-15;Aluno_Tech_794;Básico;80010010;49,90
TX-51431;2024-10-20;59967256222;Aluno_Tech_2270;Premium;60060440;99,90
TX-51432;2024-08-15;345.150.252-60;Aluno_Tech_2869;Básico;60060440;49,90
TX-51433;2024-02-10;975.161.369-80;Aluno_Tech_147;Anual;80010010;899,00
TX-51434;13/10/2024;328.507.251-29;Aluno_Tech_1336;Premium;04538133;99,90
TX-51435;2024-09-26;10705184331;Aluno_Tech_1316;Básico;70040010;49,90
TX-51436;06/08/2024;666.505.276-10;Aluno_Tech_2823;Anual;60060440;899,00
TX-51437;31/01/2024;86099550445;Aluno_Tech_2632;Premium;20031050;99,90
TX-51438;2024-03-22;190.878.865-86;Aluno_Tech_2515;Premium;04538133;99,90
TX-51439;23/10/2024;405.669.579-22;Aluno_Tech_1869;Anual;70040010;899,00
TX-51440;28/11/2024;74328063499;Aluno_Tech_672;Premium;90010150;99,90
TX-51441;26/03/2024;67969278698;Aluno_Tech_644;Básico;30140071;49,90
TX-51442;06/08/2024;13524787142;Aluno_Tech_837;Básico;69010000;49,90
TX-51443;2024-03-02;055.295.806-96;Aluno_Tech_1317;Anual;30140071;899,00
TX-51444;19/03/2024;50764871773;Aluno_Tech_2201;;50010000;49,90
TX-51445;2024-03-18;889.778.280-90;Aluno_Tech_758;Básico;69010000;49,90
TX-51446;2024-09-15;918.182.819-53;Aluno_Tech_1414;Básico;20031050;49,90
TX-51447;2024-05-16;99590010911;Aluno_Tech_196;Premium;50010000;99,90
TX-51448;02/01/2024;70876014660;Aluno_Tech_1194;Anual;20031050;899,00
TX-51449;18/03/2024;852.701.713-09;Aluno_Tech_958;Básico;69010000;49,90
TX-51450;2024-10-10;56631138868;Aluno_Tech_2186;Anual;30140071;899,00
TX-51451;04/11/2024;04615265492;Aluno_Tech_868;Básico;90010150;49,90
TX-51452;10/02/2024;660.534.281-08;Aluno_Tech_2315;Básico;04538133;49,90
